sequence_name,target_id,receiver_view,sender_view,sender_slot,frame_id,target_visible,valid_for_analysis,delta_iou,label,remote_help_available,feature_sha256,source_prediction_sha256
md3027-3,md3027,C,A,0,577,True,True,0.0032589442681376646,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,577,True,True,-0.004710915415911177,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,578,True,True,0.0038320410951070416,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,578,True,True,-0.003415570816797553,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,579,True,True,0.01171013849029312,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,579,True,True,0.009223174881481055,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,580,True,True,0.004337589944418574,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,580,True,True,-0.005964256350335262,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,581,True,True,0.0007018021594002999,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,581,True,True,-0.0027487947120925504,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,582,True,True,-0.01731938497395702,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,582,True,True,-0.005444725082064283,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,583,True,True,-0.00199405102088146,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,583,True,True,-0.004353682970052231,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,584,True,True,0.018031844269100872,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,584,True,True,0.010569297731841676,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,585,True,True,0.0015310520471991662,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,585,True,True,0.001483059626704697,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,586,True,True,0.010209836755838086,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,586,True,True,0.01057710922445565,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,587,True,True,0.02102836384233142,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,587,True,True,0.012827426868885383,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,588,True,True,-0.001761664336504043,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,588,True,True,0.002635818764007758,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,589,True,True,0.002469281852861327,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,589,True,True,0.015208025112249612,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,590,True,True,-8.49642645728288e-05,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,590,True,True,0.0030291238047180924,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,591,True,True,0.011112945670486707,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,591,True,True,0.012673928505195997,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,592,True,True,0.016415652449582985,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,592,True,True,0.016542729978384796,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,593,True,True,0.019214016235319376,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,593,True,True,0.021062598519109188,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,594,True,True,0.008643006515704599,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,594,True,True,0.0229314369435889,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,595,True,True,0.010030157752558666,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,595,True,True,0.02301025968662762,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,596,True,True,0.008444595369314856,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,596,True,True,0.00920399810756889,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,597,True,True,0.017604121249361282,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,597,True,True,0.021576312985897794,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,598,True,True,0.010132432133909686,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,598,True,True,0.02110529981130127,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,599,True,True,0.005401914086508586,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,599,True,True,0.009748141899963092,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,600,True,True,0.02131951754130834,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,600,True,True,0.020391597562708252,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,601,True,True,-0.011508885014563597,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,601,True,True,0.006268037753805911,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,602,True,True,-0.01626054007490796,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,602,True,True,0.0049146259607905085,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,603,True,True,0.0058851192290354515,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,603,True,True,0.014326065156947787,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,604,True,True,0.009507737016271833,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,604,True,True,0.02186467468385156,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,605,True,True,0.019636365476571882,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,605,True,True,0.024901826339300492,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,606,True,True,-0.01143779178325477,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,606,True,True,0.016195647015507242,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,607,True,True,-0.013142828565238407,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,607,True,True,0.01611475376376259,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,608,True,True,0.02299055061907951,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,608,True,True,0.027063424696814664,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,609,True,True,0.022411040890102596,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,609,True,True,0.01571042068839712,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,610,True,True,-0.009738401635943306,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,610,True,True,0.009049153394859677,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,611,True,True,0.004946570884124424,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,611,True,True,0.014838057463473775,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,612,True,True,0.0015358146888666546,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,612,True,True,0.01765403221901851,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,613,True,True,0.015529402248218305,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,613,True,True,0.030680377535112435,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,614,True,True,-0.011474481915036971,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,614,True,True,0.006109929670426895,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,615,True,True,0.005197667648279669,tie,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,615,True,True,0.020793853857041245,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,616,True,True,-0.021062501708694392,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,616,True,True,0.012208336968416611,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,617,True,True,0.027884341307203186,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,617,True,True,0.03018919815936827,helpful,True,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,618,True,True,-0.013467774878614613,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,618,True,True,0.01182218840417848,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,619,True,True,0.0024888001243996705,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,619,True,True,0.017837828690804747,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,620,True,True,-0.017447652774296718,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,620,True,True,0.00822501734152603,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,621,True,True,-0.0019831084873762617,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,621,True,True,0.0028816181983841727,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,622,True,True,0.009766529208084962,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,622,True,True,0.007145330747645118,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,623,True,True,-0.021077607600882398,harmful,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,623,True,True,0.006978613001457967,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,624,True,True,0.003308047333072328,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,624,True,True,0.01130650399776556,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,625,True,True,0.004493441928423825,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,625,True,True,0.014922973129560924,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,626,True,True,-0.0077051858627305014,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,626,True,True,0.015536566132336227,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,627,True,True,0.009100997536331423,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,627,True,True,0.0063365353302026195,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,628,True,True,-0.007675469988819739,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,628,True,True,0.003941462451519606,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,629,True,True,-0.004344518323140978,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,629,True,True,0.002698692595004104,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,630,True,True,0.008665156328128809,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,630,True,True,0.016344549962725496,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,631,True,True,0.01635854561644212,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,631,True,True,0.0013721590119363247,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,632,True,True,-0.004714253019989845,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,632,True,True,-0.0026974823465453213,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,633,True,True,-0.0037306797063324515,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,B,1,633,True,True,0.0041249735125962195,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
md3027-3,md3027,C,A,0,634,True,True,0.017670804146601715,tie,False,bac418da99df955e29fdeed0e466b53fd585a58c03345e3159cf3c75d4c08cf2,75ebb3cb292202346619e6f81cc46d050fa394a73e7c0d01ad9376545ba95f43
