sample_id,source_sample_id,split,target_id,view,template_frame_id,search_frame_id,group,candidate,coverage,orientation,pair_id,balanced_primary,max_score,apce,score_map_max,score_map_mean,score_map_std,score_top1_top2_gap,score_entropy,pred_bbox_x,pred_bbox_y,pred_bbox_w,pred_bbox_h,prompt_valid,prompt_topk_score_mean,prompt_topk_score_std,prompt_topk_score_min,prompt_topk_score_max,prompt_top1_top8_gap,prompt_norm_mean,prompt_norm_std,prompt_pairwise_cos_mean,prompt_pairwise_cos_std,prompt_pairwise_cos_min,prompt_pairwise_cos_max
d2p2-train-md3032-2-000590-p25,d2p1-train-md3032-2-000590-clean,train,md3032,B,589,590,p25,P25,0.25,top,d2p1-train-md3032-B-00085,True,0.9295539259910583,254.6770782470703,0.9295539259910583,0.005318700335919857,0.05800718069076538,0.8915274664759636,0.37394624948501587,0.5008891224861145,0.5039186477661133,0.3535374402999878,0.15460307896137238,True,0.1344602406024933,0.3006860613822937,0.007688956800848246,0.9295539259910583,0.9218649864196777,12.639944076538086,0.1660715639591217,0.5317249298095703,0.20717765390872955,0.07039149105548859,0.8348515629768372
d2p2-train-md3032-2-000590-p50,d2p1-train-md3032-2-000590-clean,train,md3032,B,589,590,p50,P50,0.5,top,d2p1-train-md3032-B-00085,True,0.8378631472587585,246.43190002441406,0.8378631472587585,0.006916216108947992,0.052929822355508804,0.7313781604170799,0.5467565655708313,0.5020308494567871,0.5132077932357788,0.3442094326019287,0.14615818858146667,True,0.14655981957912445,0.2632233202457428,0.01505540031939745,0.8378631472587585,0.8228077292442322,12.542412757873535,0.25428247451782227,0.5248898863792419,0.23300184309482574,0.10593932867050171,0.9968153834342957
d2p2-train-md3032-2-000590-p75,d2p1-train-md3032-2-000590-clean,train,md3032,B,589,590,p75,P75,0.75,top,d2p1-train-md3032-B-00085,True,0.5579259991645813,130.07427978515625,0.5579259991645813,0.01629437506198883,0.04615170136094093,0.15129157900810242,0.7931861877441406,0.5067957639694214,0.5386248826980591,0.3403249979019165,0.10129055380821228,True,0.2044108361005783,0.16752871870994568,0.06495551019906998,0.5579259991645813,0.4929704964160919,12.469637870788574,0.20832982659339905,0.7689059376716614,0.10516112297773361,0.6525683999061584,0.9862682223320007
d2p2-train-md3032-2-000590-p100,d2p1-train-md3032-2-000590-clean,train,md3032,B,589,590,p100,P100,1.0,top,d2p1-train-md3032-B-00085,True,0.1759340763092041,26.16051483154297,0.1759340763092041,0.0237957201898098,0.024906745180487633,0.07203657180070877,0.903649091720581,0.5758233070373535,0.8554716110229492,0.20462360978126526,0.20873162150382996,True,0.10011966526508331,0.030278148129582405,0.07724609225988388,0.1759340763092041,0.09868798404932022,12.382165908813477,0.2347363829612732,0.6928527355194092,0.22958171367645264,0.1746375411748886,0.9617713093757629
d2p2-train-md3032-2-000596-p25,d2p1-train-md3032-2-000596-clean,train,md3032,B,595,596,p25,P25,0.25,left,d2p1-train-md3032-B-00086,True,0.6078956723213196,171.8009796142578,0.6078956723213196,0.005794383119791746,0.046019747853279114,0.19065669178962708,0.43577659130096436,0.5374646186828613,0.503798246383667,0.2898474633693695,0.16468411684036255,True,0.14970993995666504,0.21519158780574799,0.018200745806097984,0.6078956723213196,0.5896949172019958,12.696220397949219,0.08111244440078735,0.54749596118927,0.16173097491264343,0.16433581709861755,0.8962460160255432
d2p2-train-md3032-2-000596-p50,d2p1-train-md3032-2-000596-clean,train,md3032,B,595,596,p50,P50,0.5,left,d2p1-train-md3032-B-00086,True,0.620120644569397,185.03060913085938,0.620120644569397,0.006758872885257006,0.04509191960096359,0.2828933298587799,0.4997134804725647,0.5506845712661743,0.5040507912635803,0.2549264430999756,0.16385993361473083,True,0.1651657372713089,0.19704368710517883,0.029715921729803085,0.620120644569397,0.590404748916626,12.59405517578125,0.2534763216972351,0.5184603929519653,0.18249376118183136,0.143986314535141,0.9959900379180908
d2p2-train-md3032-2-000596-p75,d2p1-train-md3032-2-000596-clean,train,md3032,B,595,596,p75,P75,0.75,left,d2p1-train-md3032-B-00086,True,0.6768362522125244,195.565185546875,0.6768362522125244,0.009342395700514317,0.0475011020898819,0.44757020473480225,0.6061094403266907,0.6142059564590454,0.5110136866569519,0.14260202646255493,0.1611015796661377,True,0.19513127207756042,0.18777605891227722,0.08003518730401993,0.6768362522125244,0.5968010425567627,12.48617172241211,0.2837749123573303,0.462240993976593,0.2850619852542877,-0.013490533456206322,0.9827894568443298
d2p2-train-md3032-2-000596-p100,d2p1-train-md3032-2-000596-clean,train,md3032,B,595,596,p100,P100,1.0,left,d2p1-train-md3032-B-00086,True,0.11978830397129059,31.428768157958984,0.11978830397129059,0.013276445679366589,0.016798008233308792,0.03521452099084854,0.884438157081604,0.44462302327156067,0.8524527549743652,0.23203933238983154,0.1786489188671112,True,0.07905038446187973,0.016652755439281464,0.06172419339418411,0.11978830397129059,0.058064110577106476,12.329565048217773,0.23165464401245117,0.7605755925178528,0.20605777204036713,0.3736758232116699,0.9802339673042297
d2p2-train-md3032-2-000601-p25,d2p1-train-md3032-2-000601-clean,train,md3032,B,600,601,p25,P25,0.25,right,d2p1-train-md3032-B-00087,True,0.6930087208747864,211.384765625,0.6930087208747864,0.005525554530322552,0.04734842851758003,0.3825930058956146,0.4135257303714752,0.46023130416870117,0.49864932894706726,0.27483877539634705,0.17728304862976074,True,0.1444392055273056,0.22746998071670532,0.015352447517216206,0.6930087208747864,0.6776562929153442,12.651643753051758,0.05866753309965134,0.6254675984382629,0.15289916098117828,0.3639264404773712,0.9432575106620789
d2p2-train-md3032-2-000601-p50,d2p1-train-md3032-2-000601-clean,train,md3032,B,600,601,p50,P50,0.5,right,d2p1-train-md3032-B-00087,True,0.7121086120605469,222.20335388183594,0.7121086120605469,0.006454882677644491,0.047340281307697296,0.5092774927616119,0.4841345548629761,0.4201355576515198,0.5003225207328796,0.1914345920085907,0.1648552268743515,True,0.15640385448932648,0.21949724853038788,0.021374672651290894,0.7121086120605469,0.6907339096069336,12.54251766204834,0.2376355528831482,0.5763539671897888,0.18464745581150055,0.40509033203125,0.9841955900192261
d2p2-train-md3032-2-000601-p75,d2p1-train-md3032-2-000601-clean,train,md3032,B,600,601,p75,P75,0.75,right,d2p1-train-md3032-B-00087,True,0.5867444276809692,189.34107971191406,0.5867444276809692,0.007955699227750301,0.041903529316186905,0.30942386388778687,0.6012727618217468,0.38747933506965637,0.5047654509544373,0.13635176420211792,0.16056594252586365,True,0.16020973026752472,0.17628709971904755,0.04430572688579559,0.5867444276809692,0.5424386858940125,12.4765043258667,0.25564664602279663,0.563799262046814,0.24820958077907562,0.16319745779037476,0.9933629035949707
d2p2-train-md3032-2-000601-p100,d2p1-train-md3032-2-000601-clean,train,md3032,B,600,601,p100,P100,1.0,right,d2p1-train-md3032-B-00087,True,0.07270431518554688,12.365391731262207,0.07270431518554688,0.01338115893304348,0.01580830290913582,0.005353979766368866,0.8837407231330872,0.31784966588020325,0.8565912246704102,0.23581698536872864,0.1904093623161316,True,0.059331588447093964,0.00686753261834383,0.051714908331632614,0.07270431518554688,0.02098940685391426,12.17034912109375,0.09895658493041992,0.9424084424972534,0.055236443877220154,0.8423236608505249,0.996356725692749
d2p2-train-md3032-2-000607-p25,d2p1-train-md3032-2-000607-clean,train,md3032,B,606,607,p25,P25,0.25,left,d2p1-train-md3032-B-00088,True,0.5099539160728455,128.3468475341797,0.5099539160728455,0.005385684780776501,0.04469262436032295,0.005272567272186279,0.4043365716934204,0.5335699319839478,0.49658527970314026,0.29125452041625977,0.1655827760696411,True,0.14350096881389618,0.2101878523826599,0.01424685399979353,0.5099539160728455,0.49570706486701965,12.692246437072754,0.0835951417684555,0.5174466371536255,0.18399186432361603,0.07571142911911011,0.8696579337120056
d2p2-train-md3032-2-000607-p50,d2p1-train-md3032-2-000607-clean,train,md3032,B,606,607,p50,P50,0.5,left,d2p1-train-md3032-B-00088,True,0.6169731020927429,188.75067138671875,0.6169731020927429,0.005704796407371759,0.04454924538731575,0.2652914822101593,0.4361012279987335,0.5498197078704834,0.4981745481491089,0.24907322227954865,0.16028693318367004,True,0.14841856062412262,0.20580922067165375,0.017282212153077126,0.6169731020927429,0.5996909141540527,12.609926223754883,0.2535557448863983,0.48290714621543884,0.19870871305465698,0.06991185247898102,0.9960702061653137
d2p2-train-md3032-2-000607-p75,d2p1-train-md3032-2-000607-clean,train,md3032,B,606,607,p75,P75,0.75,left,d2p1-train-md3032-B-00088,True,0.6430495977401733,184.91204833984375,0.6430495977401733,0.008987631648778915,0.04643890634179115,0.3824605941772461,0.5941776633262634,0.616163969039917,0.5086736083030701,0.1454537957906723,0.15999992191791534,True,0.19191335141658783,0.18296398222446442,0.03846248239278793,0.6430495977401733,0.6045871376991272,12.502241134643555,0.2697491943836212,0.4350001811981201,0.289665549993515,-0.06278835237026215,0.9834323525428772
d2p2-train-md3032-2-000607-p100,d2p1-train-md3032-2-000607-clean,train,md3032,B,606,607,p100,P100,1.0,left,d2p1-train-md3032-B-00088,True,0.15796619653701782,49.542457580566406,0.15796619653701782,0.012695743702352047,0.01855734921991825,0.026819750666618347,0.8691948056221008,0.1975628137588501,0.8574051856994629,0.22371776401996613,0.194682776927948,True,0.08736326545476913,0.03412483260035515,0.05888785421848297,0.15796619653701782,0.09907834231853485,12.304960250854492,0.25081557035446167,0.6600010991096497,0.35509419441223145,-0.016682691872119904,0.998618483543396
d2p2-train-md3036-2-000001-p25,d2p1-train-md3036-2-000001-clean,train,md3036,B,0,1,p25,P25,0.25,right,d2p1-train-md3036-B-00000,True,0.7857573628425598,227.85989379882812,0.7857573628425598,0.006378053687512875,0.05166730657219887,0.5706947147846222,0.44613245129585266,0.48755985498428345,0.49659398198127747,0.35964977741241455,0.194125235080719,True,0.16171890497207642,0.24563734233379364,0.016708768904209137,0.7857573628425598,0.7690485715866089,12.567306518554688,0.12465394288301468,0.6565178632736206,0.12575335800647736,0.4726790189743042,0.9678266048431396
d2p2-train-md3036-2-000001-p50,d2p1-train-md3036-2-000001-clean,train,md3036,B,0,1,p50,P50,0.5,right,d2p1-train-md3036-B-00000,True,0.631645679473877,172.9052734375,0.631645679473877,0.008025692775845528,0.04737011343240738,0.3021222651004791,0.5424728989601135,0.505495548248291,0.4947642385959625,0.3783385157585144,0.19103556871414185,True,0.18647022545337677,0.19580255448818207,0.040340591222047806,0.631645679473877,0.5913050770759583,12.458133697509766,0.21145273745059967,0.6336995363235474,0.18945369124412537,0.3868568539619446,0.9819789528846741
d2p2-train-md3036-2-000001-p75,d2p1-train-md3036-2-000001-clean,train,md3036,B,0,1,p75,P75,0.75,right,d2p1-train-md3036-B-00000,True,0.3836270570755005,87.81832885742188,0.3836270570755005,0.010772176086902618,0.03951030224561691,0.03746145963668823,0.6842636466026306,0.3892289698123932,0.4953552782535553,0.17755162715911865,0.1962621957063675,True,0.19090843200683594,0.1189112663269043,0.06319693475961685,0.3836270570755005,0.32043012976646423,12.419386863708496,0.2438945323228836,0.626380205154419,0.2545398473739624,0.18046081066131592,0.9925029277801514
d2p2-train-md3036-2-000001-p100,d2p1-train-md3036-2-000001-clean,train,md3036,B,0,1,p100,P100,1.0,right,d2p1-train-md3036-B-00000,True,0.33981308341026306,68.77183532714844,0.33981308341026306,0.013199780136346817,0.038813281804323196,0.029358327388763428,0.7573038935661316,0.7694925665855408,0.8485041260719299,0.3371042311191559,0.2161063700914383,True,0.19788601994514465,0.10248629003763199,0.07230924814939499,0.33981308341026306,0.2675038278102875,12.544584274291992,0.10988210141658783,0.7277418375015259,0.12260252982378006,0.45539960265159607,0.8913631439208984
d2p2-train-md3036-2-000002-p25,d2p1-train-md3036-2-000002-clean,train,md3036,B,1,2,p25,P25,0.25,left,d2p1-train-md3036-B-00001,True,0.6352778077125549,170.5357208251953,0.6352778077125549,0.006595066748559475,0.04820362105965614,0.2020496428012848,0.4788267910480499,0.519589364528656,0.4994494915008545,0.38445934653282166,0.17468327283859253,True,0.16336821019649506,0.2210187315940857,0.023695752024650574,0.6352778077125549,0.6115820407867432,12.60881233215332,0.08877139538526535,0.6763870120048523,0.12064248323440552,0.487453818321228,0.9533575773239136
d2p2-train-md3036-2-000002-p50,d2p1-train-md3036-2-000002-clean,train,md3036,B,1,2,p50,P50,0.5,left,d2p1-train-md3036-B-00001,True,0.5173259377479553,118.27716064453125,0.5173259377479553,0.009160250425338745,0.04668758437037468,0.06886112689971924,0.5860699415206909,0.5606202483177185,0.5071040391921997,0.3096114695072174,0.14976878464221954,True,0.20210354030132294,0.17452584207057953,0.04421691223978996,0.5173259377479553,0.47310903668403625,12.501873970031738,0.2094007432460785,0.6119996905326843,0.267793208360672,0.040437549352645874,0.9788621664047241
d2p2-train-md3036-2-000002-p75,d2p1-train-md3036-2-000002-clean,train,md3036,B,1,2,p75,P75,0.75,left,d2p1-train-md3036-B-00001,True,0.36572664976119995,97.49032592773438,0.36572664976119995,0.010140782222151756,0.03564288094639778,0.08962571620941162,0.7045822143554688,0.6120847463607788,0.49895361065864563,0.19990679621696472,0.17148154973983765,True,0.17128559947013855,0.10963356494903564,0.05731527879834175,0.36572664976119995,0.3084113597869873,12.5369873046875,0.2225947082042694,0.538058876991272,0.22660385072231293,-0.017579643055796623,0.992950975894928
d2p2-train-md3036-2-000002-p100,d2p1-train-md3036-2-000002-clean,train,md3036,B,1,2,p100,P100,1.0,left,d2p1-train-md3036-B-00001,True,0.2610875070095062,81.1125259399414,0.2610875070095062,0.010839942842721939,0.02691461890935898,0.07692208886146545,0.7937317490577698,0.8141860365867615,0.8229798078536987,0.35776087641716003,0.2104530930519104,True,0.14256684482097626,0.05942597612738609,0.05658966675400734,0.2610875070095062,0.20449784398078918,12.505189895629883,0.13627004623413086,0.7384070754051208,0.08352050185203552,0.5935714840888977,0.8963557481765747
d2p2-train-md3036-2-000015-p25,d2p1-train-md3036-2-000015-clean,train,md3036,B,2,15,p25,P25,0.25,bottom,d2p1-train-md3036-B-00002,True,0.8705219626426697,249.68887329101562,0.8705219626426697,0.005958551540970802,0.05477208271622658,0.7866886183619499,0.438457727432251,0.5064610242843628,0.4923340082168579,0.35604891180992126,0.1644214540719986,True,0.14718623459339142,0.27438220381736755,0.014493187889456749,0.8705219626426697,0.8560287952423096,12.578474044799805,0.11113371700048447,0.6431552171707153,0.07167698442935944,0.5118944644927979,0.789719820022583
d2p2-train-md3036-2-000015-p50,d2p1-train-md3036-2-000015-clean,train,md3036,B,2,15,p50,P50,0.5,bottom,d2p1-train-md3036-B-00002,True,0.6791660785675049,207.4624481201172,0.6791660785675049,0.008127141743898392,0.04645723104476929,0.44790759682655334,0.5823585987091064,0.5034757256507874,0.4863586127758026,0.32927829027175903,0.14711451530456543,True,0.17390941083431244,0.19994352757930756,0.03714380040764809,0.6791660785675049,0.6420222520828247,12.461128234863281,0.23416806757450104,0.6113700270652771,0.1798793226480484,0.37109676003456116,0.9956353306770325
d2p2-train-md3036-2-000015-p75,d2p1-train-md3036-2-000015-clean,train,md3036,B,2,15,p75,P75,0.75,bottom,d2p1-train-md3036-B-00002,True,0.6656249761581421,238.68466186523438,0.6656249761581421,0.006762666627764702,0.0425591804087162,0.5551878362894058,0.6085259318351746,0.8636074662208557,0.45237913727760315,0.23794731497764587,0.11986347287893295,True,0.1314520388841629,0.2037247270345688,0.029032712802290916,0.6656249761581421,0.6365922689437866,12.625410079956055,0.1314416527748108,0.5420269966125488,0.1799456924200058,0.21409696340560913,0.8817598223686218
d2p2-train-md3036-2-000015-p100,d2p1-train-md3036-2-000015-clean,train,md3036,B,2,15,p100,P100,1.0,bottom,d2p1-train-md3036-B-00002,True,0.668373703956604,238.2587432861328,0.668373703956604,0.007001707796007395,0.04274044930934906,0.5630040392279625,0.6202515363693237,0.8640768527984619,0.45204874873161316,0.23679453134536743,0.12055859714746475,True,0.13361667096614838,0.20364925265312195,0.029818706214427948,0.668373703956604,0.6385549902915955,12.635534286499023,0.12237165868282318,0.5388199090957642,0.1758570671081543,0.19657498598098755,0.8752933740615845
d2p2-train-md3036-2-000016-p25,d2p1-train-md3036-2-000016-clean,train,md3036,B,15,16,p25,P25,0.25,right,d2p1-train-md3036-B-00003,True,0.8010917901992798,240.93673706054688,0.8010917901992798,0.005319952964782715,0.051338404417037964,0.6166289150714874,0.3770886957645416,0.47971466183662415,0.50406813621521,0.31027889251708984,0.18193085491657257,True,0.1418016254901886,0.25504133105278015,0.011188054457306862,0.8010917901992798,0.7899037599563599,12.558778762817383,0.16799713671207428,0.5823618173599243,0.14539428055286407,0.338517963886261,0.9575238227844238
d2p2-train-md3036-2-000016-p50,d2p1-train-md3036-2-000016-clean,train,md3036,B,15,16,p50,P50,0.5,right,d2p1-train-md3036-B-00003,True,0.5124405026435852,129.36993408203125,0.5124405026435852,0.006037114653736353,0.04465142637491226,0.017053455114364624,0.4569268524646759,0.4575064480304718,0.5027740597724915,0.2866487205028534,0.17792415618896484,True,0.15353834629058838,0.20293530821800232,0.022931352257728577,0.5124405026435852,0.4895091652870178,12.453753471374512,0.20567554235458374,0.5922735929489136,0.20732074975967407,0.29355064034461975,0.9862963557243347
d2p2-train-md3036-2-000016-p75,d2p1-train-md3036-2-000016-clean,train,md3036,B,15,16,p75,P75,0.75,right,d2p1-train-md3036-B-00003,True,0.32022759318351746,88.53448486328125,0.32022759318351746,0.0077784135937690735,0.033144619315862656,0.0001564621925354004,0.622220516204834,0.44292911887168884,0.5089998245239258,0.25478988885879517,0.1693098247051239,True,0.158986896276474,0.10153476893901825,0.06396675854921341,0.32022759318351746,0.25626084208488464,12.46046257019043,0.2363627701997757,0.590461254119873,0.22599536180496216,0.26366591453552246,0.9985390901565552
d2p2-train-md3036-2-000016-p100,d2p1-train-md3036-2-000016-clean,train,md3036,B,15,16,p100,P100,1.0,right,d2p1-train-md3036-B-00003,True,0.5609099268913269,238.38096618652344,0.5609099268913269,0.005782128311693668,0.03587551414966583,0.44113729149103165,0.6244267821311951,0.8630688190460205,0.44886621832847595,0.2576047480106354,0.12221148610115051,True,0.10537651181221008,0.17503534257411957,0.01553543470799923,0.5609099268913269,0.5453745126724243,12.549301147460938,0.18845921754837036,0.5300495624542236,0.18985618650913239,0.21211352944374084,0.9252457022666931
d2p2-train-md3036-2-000017-p25,d2p1-train-md3036-2-000017-clean,train,md3036,B,16,17,p25,P25,0.25,top,d2p1-train-md3036-B-00004,True,0.9372711777687073,254.6794891357422,0.9372711777687073,0.004960508085787296,0.0585232749581337,0.8894598260521889,0.3020351231098175,0.5015319585800171,0.5013353228569031,0.3928610384464264,0.172193244099617,True,0.1347997784614563,0.3035825490951538,0.006577035412192345,0.9372711777687073,0.9306941628456116,12.617355346679688,0.16694703698158264,0.560080885887146,0.16042692959308624,0.294893741607666,0.9170559048652649
d2p2-train-md3036-2-000017-p50,d2p1-train-md3036-2-000017-clean,train,md3036,B,16,17,p50,P50,0.5,top,d2p1-train-md3036-B-00004,True,0.8963366746902466,250.65635681152344,0.8963366746902466,0.005798927042633295,0.05632104352116585,0.8148849979043007,0.40642300248146057,0.5001375079154968,0.5029463171958923,0.3806662857532501,0.17317166924476624,True,0.14690151810646057,0.28432154655456543,0.012594610452651978,0.8963366746902466,0.883742094039917,12.634020805358887,0.19192031025886536,0.5691031217575073,0.1607585847377777,0.2679290771484375,0.9184685349464417
d2p2-train-md3036-2-000017-p75,d2p1-train-md3036-2-000017-clean,train,md3036,B,16,17,p75,P75,0.75,top,d2p1-train-md3036-B-00004,True,0.31070396304130554,95.48651123046875,0.31070396304130554,0.007930477149784565,0.03080623410642147,0.004189938306808472,0.6644620299339294,0.4847624599933624,0.5112205743789673,0.3907225430011749,0.17490461468696594,True,0.1443137228488922,0.09901823848485947,0.0495276153087616,0.31070396304130554,0.26117634773254395,12.521705627441406,0.16883230209350586,0.6402860879898071,0.19171687960624695,0.31866827607154846,0.9747340679168701
d2p2-train-md3036-2-000017-p100,d2p1-train-md3036-2-000017-clean,train,md3036,B,16,17,p100,P100,1.0,top,d2p1-train-md3036-B-00004,True,0.5354024767875671,231.35313415527344,0.5354024767875671,0.005650036036968231,0.03475290536880493,0.405954048037529,0.6050015091896057,0.8614855408668518,0.4450322985649109,0.25178971886634827,0.12606655061244965,True,0.1121022179722786,0.16334807872772217,0.017605749890208244,0.5354024767875671,0.5177967548370361,12.559080123901367,0.16045837104320526,0.5317521095275879,0.18006594479084015,0.26246050000190735,0.9014979004859924
d2p2-train-md3036-2-000018-p25,d2p1-train-md3036-2-000018-clean,train,md3036,B,17,18,p25,P25,0.25,right,d2p1-train-md3036-B-00005,True,0.8004077672958374,238.28878784179688,0.8004077672958374,0.005267317406833172,0.05158654972910881,0.5915963649749756,0.36475029587745667,0.4812471270561218,0.5024410486221313,0.32174935936927795,0.1777675747871399,True,0.14202632009983063,0.2565132975578308,0.011480316519737244,0.8004077672958374,0.788927435874939,12.562878608703613,0.18010947108268738,0.56634122133255,0.14395193755626678,0.35242918133735657,0.9227452874183655
d2p2-train-md3036-2-000018-p50,d2p1-train-md3036-2-000018-clean,train,md3036,B,17,18,p50,P50,0.5,right,d2p1-train-md3036-B-00005,True,0.5640189051628113,151.5320587158203,0.5640189051628113,0.006295172031968832,0.045389484614133835,0.11327379941940308,0.465370774269104,0.45467257499694824,0.5024159550666809,0.2905862629413605,0.17046701908111572,True,0.16034282743930817,0.2030903697013855,0.02611740492284298,0.5640189051628113,0.5379015207290649,12.465924263000488,0.22185492515563965,0.5706057548522949,0.21695587038993835,0.2988646626472473,0.9878441095352173
d2p2-train-md3036-2-000018-p75,d2p1-train-md3036-2-000018-clean,train,md3036,B,17,18,p75,P75,0.75,right,d2p1-train-md3036-B-00005,True,0.595069408416748,206.36180114746094,0.595069408416748,0.00801212526857853,0.04065423458814621,0.42500826716423035,0.620713472366333,0.37206918001174927,0.4982355535030365,0.16443370282649994,0.18690602481365204,True,0.15897595882415771,0.16812582314014435,0.06265319138765335,0.595069408416748,0.5324162244796753,12.496114730834961,0.251956045627594,0.5563927292823792,0.19916610419750214,0.34539806842803955,0.997917652130127
d2p2-train-md3036-2-000018-p100,d2p1-train-md3036-2-000018-clean,train,md3036,B,17,18,p100,P100,1.0,right,d2p1-train-md3036-B-00005,True,0.35756298899650574,217.5675506591797,0.35756298899650574,0.005617281887680292,0.02359789051115513,0.2563598155975342,0.733674168586731,0.8611223101615906,0.43811243772506714,0.24125613272190094,0.13491222262382507,True,0.0815700814127922,0.10726837813854218,0.01679922826588154,0.35756298899650574,0.34076374769210815,12.538732528686523,0.16898486018180847,0.5542725920677185,0.16192591190338135,0.29039356112480164,0.9359561204910278
d2p2-train-md3038-1-000002-p25,d2p1-train-md3038-1-000002-clean,train,md3038,A,1,2,p25,P25,0.25,left,d2p1-train-md3038-A-00000,True,0.8534111976623535,241.70733642578125,0.8534111976623535,0.006874952465295792,0.054466284811496735,0.7137822657823563,0.49959036707878113,0.5113075971603394,0.504015326499939,0.16969776153564453,0.33654916286468506,True,0.16128748655319214,0.2648238241672516,0.01645805314183235,0.8534111976623535,0.8369531631469727,12.582782745361328,0.08401653915643692,0.6128928065299988,0.19242620468139648,0.227530837059021,0.9265508055686951
d2p2-train-md3038-1-000002-p50,d2p1-train-md3038-1-000002-clean,train,md3038,A,1,2,p50,P50,0.5,left,d2p1-train-md3038-A-00000,True,0.649523913860321,180.2272491455078,0.649523913860321,0.008662689477205276,0.04761071130633354,0.28540971875190735,0.5974515080451965,0.5211151242256165,0.5046841502189636,0.16344359517097473,0.33284151554107666,True,0.18481358885765076,0.19981060922145844,0.04799869656562805,0.649523913860321,0.6015251874923706,12.499908447265625,0.1635194718837738,0.6330320239067078,0.1561068743467331,0.367422878742218,0.9243296980857849
d2p2-train-md3038-1-000002-p75,d2p1-train-md3038-1-000002-clean,train,md3038,A,1,2,p75,P75,0.75,left,d2p1-train-md3038-A-00000,True,0.6133378744125366,155.0462646484375,0.6133378744125366,0.011016462929546833,0.04802389815449715,0.20947548747062683,0.6770918965339661,0.5117875933647156,0.5010805726051331,0.16158103942871094,0.3467901945114136,True,0.20380868017673492,0.185298889875412,0.07392749190330505,0.6133378744125366,0.5394103527069092,12.498257637023926,0.1394270360469818,0.7431677579879761,0.09552694857120514,0.5637298226356506,0.9159220457077026
d2p2-train-md3038-1-000002-p100,d2p1-train-md3038-1-000002-clean,train,md3038,A,1,2,p100,P100,1.0,left,d2p1-train-md3038-A-00000,True,0.21795016527175903,53.6864128112793,0.21795016527175903,0.014149542897939682,0.026203028857707977,0.027523323893547058,0.8439642786979675,0.20831206440925598,0.6636201739311218,0.1337938904762268,0.3519378900527954,True,0.1373336911201477,0.04652809724211693,0.07900843769311905,0.21795016527175903,0.13894173502922058,12.502586364746094,0.19942152500152588,0.731439471244812,0.12607407569885254,0.4222303330898285,0.9146067500114441
d2p2-train-md3038-1-000095-p25,d2p1-train-md3038-1-000095-clean,train,md3038,A,94,95,p25,P25,0.25,right,d2p1-train-md3038-A-00001,True,0.8855026364326477,249.9909210205078,0.8855026364326477,0.005459906999021769,0.055741604417562485,0.7729798257350922,0.37142327427864075,0.4858347475528717,0.5020278692245483,0.16455824673175812,0.35038676857948303,True,0.14445558190345764,0.2818189263343811,0.010587992146611214,0.8855026364326477,0.8749146461486816,12.535787582397461,0.202562615275383,0.6765796542167664,0.13657782971858978,0.4183734059333801,0.9572930335998535
d2p2-train-md3038-1-000095-p50,d2p1-train-md3038-1-000095-clean,train,md3038,A,94,95,p50,P50,0.5,right,d2p1-train-md3038-A-00001,True,0.5517144203186035,142.69552612304688,0.5517144203186035,0.0069184135645627975,0.04567122459411621,0.08727481961250305,0.49959227442741394,0.4684734344482422,0.4991651475429535,0.1396297663450241,0.3375127911567688,True,0.17019441723823547,0.19734251499176025,0.02303020842373371,0.5517144203186035,0.5286841988563538,12.407733917236328,0.2176993191242218,0.6816660165786743,0.185360848903656,0.4564777612686157,0.9942606091499329
d2p2-train-md3038-1-000095-p75,d2p1-train-md3038-1-000095-clean,train,md3038,A,94,95,p75,P75,0.75,right,d2p1-train-md3038-A-00001,True,0.5272862315177917,106.34662628173828,0.5272862315177917,0.01341256219893694,0.04935743659734726,0.16030728816986084,0.6766589283943176,0.49687284231185913,0.49592962861061096,0.18157079815864563,0.306720495223999,True,0.23934492468833923,0.14448104798793793,0.09315202385187149,0.5272862315177917,0.43413421511650085,12.269355773925781,0.15327425301074982,0.8221365213394165,0.22683918476104736,0.38358166813850403,0.9986940026283264
d2p2-train-md3038-1-000095-p100,d2p1-train-md3038-1-000095-clean,train,md3038,A,94,95,p100,P100,1.0,right,d2p1-train-md3038-A-00001,True,0.5716978907585144,224.29835510253906,0.5716978907585144,0.007507157977670431,0.03744026646018028,0.44055117666721344,0.6821228265762329,0.8273346424102783,0.5779198408126831,0.13144509494304657,0.1691041737794876,True,0.12789562344551086,0.1711065024137497,0.030172768980264664,0.5716978907585144,0.54152512550354,12.46190071105957,0.23703134059906006,0.5255808234214783,0.2903863489627838,0.17697621881961823,0.9882693886756897
d2p2-train-md3038-1-000097-p25,d2p1-train-md3038-1-000097-clean,train,md3038,A,96,97,p25,P25,0.25,top,d2p1-train-md3038-A-00002,True,0.5485556721687317,147.12179565429688,0.5485556721687317,0.005233891308307648,0.04492462798953056,0.08053040504455566,0.3785243630409241,0.49840399622917175,0.5250625610351562,0.18374517560005188,0.2849937379360199,True,0.1437988430261612,0.21149225533008575,0.008056090213358402,0.5485556721687317,0.5404995679855347,12.629597663879395,0.08508840948343277,0.6059082746505737,0.13637883961200714,0.3887052834033966,0.8898380398750305
