pair_id,split,target_id,view,template_frame_id,search_frame_id,delta_max_score_s_minus_c,delta_apce_s_minus_c,delta_score_entropy_s_minus_c,bbox_center_displacement_normalized,bbox_center_displacement_pixels_256,bbox_log_scale_l1,synthetic_same_view_natural_centroid_nearest_cos,c_to_s_nearest_cos_mean,s_to_c_nearest_cos_mean,symmetric_best_match_cos,cross_token_cos_mean_control,centroid_cos_control
d2p1-train-md3038-B-00060,train,md3038,B,424,425,-0.7514674961566925,-187.8215103149414,0.5445115864276886,0.02937595424305382,7.520244286221778,0.24876181942783981,0.955385148525238,0.6364806890487671,0.7758893966674805,0.7061850428581238,0.5641822814941406,0.7658345103263855
d2p1-train-md3038-B-00061,train,md3038,B,425,426,-0.7099574506282806,-172.46156311035156,0.5468790978193283,0.021728240123028417,5.562429471495275,0.22655462911465696,0.964853048324585,0.6287725567817688,0.8316039443016052,0.730188250541687,0.5830179452896118,0.7667014598846436
d2p1-train-md3038-B-00062,train,md3038,B,426,427,-0.7352872490882874,-191.13587951660156,0.5273489505052567,0.1605018061468435,41.08846237359194,0.5062526498296812,0.9599037766456604,0.6479527354240417,0.7924562692642212,0.7202045023441315,0.5867327451705933,0.783235490322113
d2p1-train-md3038-B-00063,train,md3038,B,427,428,-0.7536754012107849,-195.43097305297852,0.52907495200634,0.02246596717295363,5.751287596276129,0.2150429188948386,0.9714348316192627,0.6353819370269775,0.8214603662490845,0.728421151638031,0.5886299014091492,0.7636622786521912
d2p1-train-md3038-B-00064,train,md3038,B,428,429,-0.6641957759857178,-190.53923797607422,0.4914228022098541,0.10404979171945877,26.636746680181446,0.609210272086326,0.9617642164230347,0.6375471353530884,0.7844748497009277,0.7110109925270081,0.5666141510009766,0.7628949880599976
d2p1-train-md3038-B-00065,train,md3038,B,429,430,-0.6639246940612793,-178.70243072509766,0.5078409761190414,0.16334384521392464,41.81602437476471,0.4449983478428563,0.9689650535583496,0.6468684077262878,0.8103013038635254,0.7285848557949066,0.5698323249816895,0.7561559081077576
d2p1-train-md3038-B-00066,train,md3038,B,430,431,-0.567733883857727,-152.1111297607422,0.48881828784942627,0.1563916436317148,40.036260769718986,0.5106737828873629,0.9621050357818604,0.6520706415176392,0.7798839211463928,0.715977281332016,0.5758428573608398,0.7752975225448608
d2p1-train-md3038-B-00067,train,md3038,B,431,432,-0.47405970096588135,-132.64252471923828,0.4665806442499161,0.16376978020136151,41.92506373154855,0.47878972270582454,0.9608092308044434,0.6498610973358154,0.7759791612625122,0.7129201292991638,0.574189305305481,0.7741526365280151
d2p1-train-md3038-B-00068,train,md3038,B,432,433,-0.610297679901123,-164.76451110839844,0.5048210620880127,0.1747951468822228,44.74755760184904,0.3597411395985902,0.9671446681022644,0.6246573328971863,0.8059369325637817,0.715297132730484,0.5738058090209961,0.7469385266304016
d2p1-train-md3038-B-00069,train,md3038,B,433,434,-0.6251342594623566,-175.91500854492188,0.5162390470504761,0.014428114663512508,3.693597353859202,0.1587604710842801,0.9694064259529114,0.6224302053451538,0.8168112635612488,0.7196207344532013,0.5744622945785522,0.7464456558227539
d2p1-train-md3038-B-00070,train,md3038,B,434,435,-0.7789814621210098,-183.77340698242188,0.5741640776395798,0.17540215071836845,44.902950583902324,0.30822435892121447,0.9729809165000916,0.6086612939834595,0.8432040214538574,0.7259326577186584,0.5653679966926575,0.7366994023323059
d2p1-train-md3038-B-00071,train,md3038,B,435,436,-0.7835312187671661,-185.53717041015625,0.6007210165262222,0.16903451860753513,43.27283676352899,0.45032889627209505,0.9635934233665466,0.6107304692268372,0.8085536360740662,0.7096420526504517,0.5655580759048462,0.7515743970870972
d2p1-train-md3038-B-00072,train,md3038,B,436,437,-0.7996480762958527,-201.19825744628906,0.6142995208501816,0.1621250465004699,41.5040119041203,0.2939995737089787,0.958867073059082,0.6203920245170593,0.8024516105651855,0.7114218175411224,0.5706127882003784,0.7560455203056335
d2p1-train-md3038-B-00073,train,md3038,B,437,438,-0.7066627144813538,-164.70570373535156,0.5639491677284241,0.3507332614182781,89.78771492307919,0.5353426555180346,0.9481260776519775,0.636702835559845,0.7687156796455383,0.7027092576026917,0.5743485689163208,0.7774809002876282
d2p1-train-md3038-B-00074,train,md3038,B,438,439,-0.5660957098007202,-146.36412048339844,0.49264417588710785,0.3173138285998259,81.23234012155542,0.48276720370482396,0.9491780996322632,0.6508303284645081,0.7315210103988647,0.6911756694316864,0.5536553859710693,0.7878655791282654
d2p1-train-md3038-B-00075,train,md3038,B,439,440,-0.6792066693305969,-171.354736328125,0.52646704018116,0.16502873977399588,42.247357382142944,0.3594731741961148,0.9620332717895508,0.6377037167549133,0.7964277267456055,0.7170657217502594,0.580777108669281,0.7905638217926025
d2p1-train-md3038-B-00076,train,md3038,B,440,441,-0.589014083147049,-140.50691986083984,0.5227027237415314,0.020179482515215685,5.165947523895215,0.22574038350488926,0.9700025320053101,0.6448180675506592,0.8087159991264343,0.7267670333385468,0.5942155122756958,0.7700533866882324
d2p1-train-md3038-B-00077,train,md3038,B,441,442,-0.36536645889282227,-112.24269104003906,0.49175387620925903,0.033929054173385376,8.685837868386656,0.315215567196512,0.967144250869751,0.62357497215271,0.830917239189148,0.727246105670929,0.5737019777297974,0.7486497163772583
d2p1-train-md3038-B-00078,train,md3038,B,442,443,-0.40337175130844116,-140.37100982666016,0.4804287701845169,0.009857654742096036,2.5235596139765852,0.22276437284703138,0.9640586376190186,0.6314505338668823,0.8019815683364868,0.7167160511016846,0.5702030658721924,0.755003035068512
d2p1-train-md3038-B-00079,train,md3038,B,443,444,-0.32410353422164917,-103.93141174316406,0.4300121068954468,0.00602145338167869,1.5414920657097446,0.09965011529282755,0.9631133079528809,0.6016523241996765,0.6407228708267212,0.6211875975131989,0.5375665426254272,0.695212185382843
d2p1-train-md3038-B-00080,train,md3038,B,444,445,-0.6088491678237915,-135.7812957763672,0.5156040787696838,0.02896091408604332,7.41399400602709,0.33792306328433264,0.976565957069397,0.5572278499603271,0.5788445472717285,0.5680361986160278,0.5140542984008789,0.6498516201972961
d2p1-train-md3038-B-00081,train,md3038,B,445,446,-0.6432050168514252,-177.5211410522461,0.4968048483133316,0.03784155781844741,9.687438801522537,0.3894096625054385,0.9717322587966919,0.5988050699234009,0.816145122051239,0.70747509598732,0.5446362495422363,0.7279911637306213
d2p1-train-md3038-B-00082,train,md3038,B,446,447,-0.6747662723064423,-147.40975952148438,0.5434860736131668,0.03224802849794551,8.25549529547405,0.3362591174272518,0.9769091606140137,0.5623366832733154,0.566026508808136,0.5641815960407257,0.519669771194458,0.6556824445724487
d2p1-train-md3038-B-00083,train,md3038,B,447,448,-0.6844616532325745,-152.99462127685547,0.5425035208463669,0.02462833851326572,6.304854659396025,0.25544898464370946,0.9730532169342041,0.5949633121490479,0.8377325534820557,0.7163479328155518,0.5401955246925354,0.7157682776451111
d2p1-train-md3038-B-00084,train,md3038,B,448,449,-0.6969310343265533,-139.8382568359375,0.5593135207891464,0.019800066237285925,5.068816956745197,0.22582056422544305,0.9737832546234131,0.5730342268943787,0.5964691042900085,0.5847516655921936,0.5211507081985474,0.6870739459991455
d2p1-train-md3038-B-00085,train,md3038,B,449,450,-0.7490084916353226,-140.02978515625,0.570401668548584,0.01671312052973168,4.27855885561131,0.18084617149964555,0.9706423282623291,0.6223598718643188,0.8070224523544312,0.714691162109375,0.5657216906547546,0.759204626083374
d2p1-train-md3038-B-00086,train,md3038,B,450,451,-0.7106920182704926,-144.85662078857422,0.5707618892192841,0.010822161225111832,2.770473273628629,0.12272621352094658,0.9686641097068787,0.5942975282669067,0.7314554452896118,0.6628764867782593,0.5565559267997742,0.7155290246009827
d2p1-train-md3038-B-00087,train,md3038,B,451,452,-0.5756118297576904,-142.29593658447266,0.5103327482938766,0.00686383939353409,1.757142884744727,0.13236306427586392,0.9710193872451782,0.6118104457855225,0.8179243803024292,0.7148674130439758,0.5625637769699097,0.7352224588394165
d2p1-train-md3038-B-00088,train,md3038,B,452,453,-0.5752675533294678,-148.55242919921875,0.49230650067329407,0.012695861794407412,3.2501406193682976,0.12264042515460845,0.9594184160232544,0.6292758584022522,0.8359792232513428,0.7326275408267975,0.5810105204582214,0.7529977560043335
d2p1-train-md3038-B-00089,train,md3038,B,453,454,-0.5102986991405487,-147.87838745117188,0.48007068037986755,0.011340938569440538,2.9032802737767778,0.12967537350354355,0.9553155899047852,0.6197184324264526,0.833698570728302,0.7267085015773773,0.5781758427619934,0.7407578825950623
d2p1-train-md3038-B-00090,train,md3038,B,454,455,-0.7521386295557022,-184.38748931884766,0.5831114947795868,0.026535667424571318,6.793130860690257,0.3451957264627634,0.9698898196220398,0.5963344573974609,0.8174348473548889,0.7068846523761749,0.5480072498321533,0.7253873944282532
d2p1-train-md3038-B-00091,train,md3038,B,455,456,-0.6794986426830292,-180.66177368164062,0.5570759475231171,0.02517506891323095,6.4448176417871235,0.3406414736551595,0.9656745195388794,0.6037038564682007,0.8140779733657837,0.7088909149169922,0.531076967716217,0.7233961224555969
d2p1-train-md3038-B-00092,train,md3038,B,456,457,-0.6326420605182648,-173.3653106689453,0.5587210357189178,0.024403179027772327,6.247213831109716,0.31632507836894724,0.9667492508888245,0.54999840259552,0.5752764940261841,0.562637448310852,0.49277082085609436,0.6487356424331665
d2p1-train-md3038-B-00093,train,md3038,B,457,458,-0.5500809252262115,-145.99864196777344,0.5570023208856583,0.018129055843997717,4.641038296063416,0.256668109612334,0.9709458351135254,0.6050409078598022,0.8192556500434875,0.7121482789516449,0.5513226389884949,0.7248470187187195
d2p1-train-md3038-B-00094,train,md3038,B,458,459,-0.5593487918376923,-135.34835815429688,0.5742750763893127,0.019046581477741423,4.875924858301804,0.24018692399364297,0.964216947555542,0.5902761220932007,0.8376476764678955,0.7139618992805481,0.5498422980308533,0.7157787680625916
d2p1-train-md3038-B-00095,train,md3038,B,459,460,-0.6323637068271637,-155.05152130126953,0.5713070780038834,0.023989281967789947,6.141256183754226,0.2523941780336321,0.9660037755966187,0.6123408079147339,0.899677574634552,0.7560091912746429,0.5597715973854065,0.7265151143074036
d2p1-train-md3038-B-00096,train,md3038,B,460,461,-0.5131564736366272,-121.74937438964844,0.5580008178949356,0.011985104999309522,3.0681868798232377,0.19444585994529615,0.9676647186279297,0.6090245842933655,0.9184238910675049,0.7637242376804352,0.5747369527816772,0.7214662432670593
d2p1-train-md3038-B-00097,train,md3038,B,461,462,-0.49375367164611816,-133.32077026367188,0.5174136310815811,0.00902168169648743,2.309550514300782,0.14922947913582152,0.9697580933570862,0.6232291460037231,0.9089547395706177,0.7660919427871704,0.5768415927886963,0.7321475148200989
d2p1-train-md3038-B-00098,train,md3038,B,462,463,-0.5786290466785431,-149.95037078857422,0.5338814109563828,0.01468198220856532,3.7585874453927217,0.17349146332288937,0.9725914597511292,0.617627739906311,0.6228883266448975,0.6202580332756042,0.5383733510971069,0.6923895478248596
d2p1-train-md3038-B-00099,train,md3038,B,463,464,-0.8275033980607986,-220.36870193481445,0.6249474138021469,0.0482208190552742,12.344529678150195,0.41212403547175147,0.9678648710250854,0.5957086086273193,0.8001793026924133,0.6979439556598663,0.540518045425415,0.7245929837226868
d2p1-train-md3038-B-00100,train,md3038,B,464,465,-0.8270649760961533,-207.81674575805664,0.6272286921739578,0.04159430944430104,10.648143217741067,0.31686035006011143,0.9548531174659729,0.6406242847442627,0.7985336780548096,0.7195789813995361,0.530562162399292,0.7503656148910522
d2p1-train-md3038-B-00101,train,md3038,B,465,466,-0.7770043611526489,-193.76920318603516,0.5843787789344788,0.234431977358009,60.0145862036503,0.4945014772021795,0.9480703473091125,0.5987786054611206,0.7401641011238098,0.6694713532924652,0.5170769095420837,0.7947771549224854
d2p1-train-md3038-B-00102,train,md3038,B,466,467,-0.7903325855731964,-208.60066986083984,0.604731872677803,0.1708082863472748,43.72692130490235,0.7867544823126107,0.966055154800415,0.5617432594299316,0.5919249057769775,0.5768340826034546,0.4966469407081604,0.6836626529693604
d2p1-train-md3038-B-00103,train,md3038,B,467,468,-0.6315134465694427,-149.47262573242188,0.5508464276790619,0.020580798005401416,5.268684289382763,0.18930182586081898,0.9693644046783447,0.6017012596130371,0.7805635929107666,0.6911324262619019,0.5617840886116028,0.714684247970581
d2p1-train-md3038-B-00104,train,md3038,B,468,481,-0.7137710750102997,-209.49794387817383,0.4312712550163269,0.3091044666820843,79.13074347061358,0.7881024516211341,0.9567551612854004,0.6122710704803467,0.748828113079071,0.6805495917797089,0.5455635786056519,0.7575564980506897
d2p1-train-md3038-B-00105,train,md3038,B,481,482,-0.6720785796642303,-196.54708099365234,0.5173345804214478,0.35252303110449673,90.24589596275116,0.7252682817218552,0.9566370248794556,0.5763943791389465,0.5538568496704102,0.5651256144046783,0.4912920594215393,0.6687831282615662
d2p1-train-md3038-B-00106,train,md3038,B,482,483,-0.7564190477132797,-212.49355697631836,0.5011444091796875,0.013997441632993537,3.5833450580463455,0.11979510208548749,0.9525109529495239,0.6320178508758545,0.6984731554985046,0.6652455031871796,0.5267636179924011,0.7544720768928528
d2p1-train-md3038-B-00107,train,md3038,B,483,484,-0.46416690945625305,-155.47679138183594,0.45158493518829346,0.4126457563569551,105.63731362738051,0.8162240859585796,0.9293756484985352,0.576095700263977,0.5893759727478027,0.5827358365058899,0.4709455668926239,0.7404244542121887
d2p1-train-md3038-B-00108,train,md3038,B,484,485,-0.5376185476779938,-171.05059814453125,0.49443957209587097,0.3872357652379082,99.1323559009045,0.5783577859348146,0.9484895467758179,0.6263093948364258,0.6031960248947144,0.6147527098655701,0.4725794196128845,0.6710272431373596
d2p1-train-md3038-B-00109,train,md3038,B,485,486,-0.7733678817749023,-207.95437240600586,0.5685280561447144,0.3574706241900558,91.51247979265429,0.2132328053359995,0.9560221433639526,0.5450248718261719,0.6534163951873779,0.5992206335067749,0.467886745929718,0.6313049793243408
d2p1-train-md3038-B-00110,train,md3038,B,486,487,-0.7551287859678268,-212.21985244750977,0.5836317837238312,0.3787893229774458,96.97006668222612,0.267707718936188,0.9539300203323364,0.524151086807251,0.5979013442993164,0.5610262155532837,0.4555800259113312,0.6444599032402039
d2p1-train-md3038-B-00111,train,md3038,B,487,488,-0.6296240091323853,-192.14192962646484,0.5683890879154205,0.21740678947981987,55.656138106833886,0.3344850097523169,0.9307726621627808,0.5289884805679321,0.5983669757843018,0.5636777281761169,0.45164504647254944,0.6500270366668701
d2p1-train-md3038-B-00112,train,md3038,B,488,489,-0.5674249231815338,-155.06380462646484,0.5790355801582336,0.23117607632220966,59.18107553848567,0.48081798570302636,0.9419034719467163,0.5813332796096802,0.629444420337677,0.6053888499736786,0.48112356662750244,0.6593422293663025
d2p1-train-md3038-B-00113,train,md3038,B,489,490,-0.644588828086853,-184.18842315673828,0.5773517191410065,0.26722544052743286,68.40971277502281,0.5238221990780922,0.9396802186965942,0.5798660516738892,0.6183143258094788,0.599090188741684,0.46628427505493164,0.6662588119506836
d2p1-train-md3038-B-00114,train,md3038,B,490,491,-0.6618773639202118,-183.365966796875,0.5697231590747833,0.28969438528070873,74.16176263186144,0.45677535422862603,0.9562859535217285,0.5499502420425415,0.6488749980926514,0.5994126200675964,0.4654412865638733,0.6572932004928589
d2p1-train-md3038-B-00115,train,md3038,B,491,492,-0.71445432305336,-202.95497131347656,0.5956552624702454,0.2942786295129987,75.33532915532767,0.45431637518588597,0.9595648050308228,0.5144341588020325,0.6034796237945557,0.5589568912982941,0.4655155539512634,0.6297063231468201
d2p1-train-md3038-B-00116,train,md3038,B,492,493,-0.5821147263050079,-193.83185577392578,0.5491651594638824,0.4226797081922669,108.20600529722033,0.5566383133204555,0.9521859288215637,0.5910177230834961,0.6402946710586548,0.6156561970710754,0.46398311853408813,0.6692700982093811
d2p1-train-md3038-B-00117,train,md3038,B,493,494,-0.5997142493724823,-190.25711822509766,0.5496648550033569,0.01347112217318851,3.4486072763362587,0.0894778354080992,0.9604804515838623,0.5947941541671753,0.5958015322685242,0.5952978432178497,0.4879140555858612,0.6761277914047241
d2p1-train-md3038-B-00118,train,md3038,B,494,495,-0.5659797489643097,-174.2688751220703,0.5488947331905365,0.017066978893253534,4.369146596672905,0.09420309894845197,0.9708835482597351,0.5303608179092407,0.5923916101455688,0.5613762140274048,0.47728466987609863,0.6273275017738342
d2p1-train-md3038-B-00119,train,md3038,B,495,496,-0.4756045937538147,-160.83863830566406,0.508152425289154,0.01726210495135884,4.419098867547863,0.15129395757801545,0.9600745439529419,0.54607093334198,0.6383779048919678,0.5922244191169739,0.48824799060821533,0.6729447841644287
d2p1-train-md3038-B-00120,train,md3038,B,496,497,-0.41184037923812866,-140.3180694580078,0.4827744662761688,0.015631809611652753,4.001743260583105,0.1435804922381267,0.9583514332771301,0.5682015419006348,0.6572616100311279,0.6127315759658813,0.4950101673603058,0.686790406703949
d2p1-train-md3038-B-00121,train,md3038,B,497,498,-0.6166846454143524,-195.5409049987793,0.5026370882987976,0.01847278213727101,4.729032227141379,0.1759591682860433,0.9663268327713013,0.5682650208473206,0.6531597971916199,0.6107124090194702,0.49624738097190857,0.6710047721862793
d2p1-train-md3038-B-00122,train,md3038,B,498,499,-0.5128939747810364,-151.62154388427734,0.518878698348999,0.30375787488065786,77.76201596944841,0.6810334360841717,0.9645403623580933,0.5216565132141113,0.6264206767082214,0.5740385949611664,0.4631519913673401,0.6262688636779785
d2p1-train-md3038-B-00123,train,md3038,B,499,500,-0.4705008566379547,-162.02044677734375,0.5592187345027924,0.3242157594718297,82.9992344247884,0.6225858351944279,0.9312663078308105,0.5605729222297668,0.6096682548522949,0.5851205885410309,0.46490639448165894,0.6851909756660461
d2p1-train-md3038-B-00124,train,md3038,B,500,501,-0.5211466550827026,-172.05709075927734,0.5649827122688293,0.3207495473801194,82.11188412931057,0.7611011651532522,0.9485001564025879,0.5532574653625488,0.5954378843307495,0.5743476748466492,0.46276867389678955,0.6694121360778809
d2p1-train-md3038-B-00125,train,md3038,B,501,502,-0.38192468881607056,-110.1373291015625,0.5160047709941864,0.33464484528287325,85.66908039241555,0.8580616138548524,0.9278539419174194,0.5605670213699341,0.5988476276397705,0.5797073245048523,0.4548226296901703,0.6616491675376892
d2p1-train-md3038-B-00126,train,md3038,B,502,503,-0.4860352575778961,-140.60626983642578,0.5054125189781189,0.35250971303974693,90.24248653817521,0.8997939119695417,0.9453354477882385,0.540948212146759,0.5527916550636292,0.5468699336051941,0.44725605845451355,0.635277509689331
d2p1-train-md3038-B-00127,train,md3038,B,503,504,-0.5474521815776825,-169.27933502197266,0.5452607274055481,0.3541379074857349,90.65930431634814,0.8644378689929976,0.9497873783111572,0.5364519357681274,0.5830488204956055,0.5597503781318665,0.4775475263595581,0.669281542301178
d2p1-train-md3038-B-00128,train,md3038,B,504,505,-0.441406786441803,-150.09445190429688,0.5068026185035706,0.32724477634917054,83.77466274538766,0.5277013073502634,0.9604750871658325,0.5604666471481323,0.6127588748931885,0.5866127610206604,0.49220937490463257,0.6738622188568115
d2p1-train-md3038-B-00129,train,md3038,B,505,506,-0.4352448582649231,-146.59561920166016,0.5354835391044617,0.33660908244133614,86.17192510498205,0.6163976575704185,0.9651824235916138,0.5740813612937927,0.6235038042068481,0.5987925827503204,0.4765595495700836,0.6613152027130127
d2p1-train-md3038-B-00130,train,md3038,B,506,507,-0.5736213028430939,-208.29718017578125,0.5854447484016418,0.3342275318725958,85.56224815938452,0.33777776569029366,0.9541763067245483,0.5348785519599915,0.5954936146736145,0.565186083316803,0.4619707763195038,0.6675322651863098
d2p1-train-md3038-B-00131,train,md3038,B,507,508,-0.5957490503787994,-215.27881622314453,0.5797875821590424,0.35819071613591447,91.6968233307941,0.27253474469935046,0.9479084014892578,0.5176885724067688,0.5641786456108093,0.5409336090087891,0.446689635515213,0.653969407081604
d2p1-train-md3038-B-00132,train,md3038,B,508,509,-0.6714963912963867,-224.22128105163574,0.5828742384910583,0.26154979287855407,66.95674697690984,1.0021392038961532,0.9613524675369263,0.5282559990882874,0.5652207136154175,0.5467383563518524,0.4561896026134491,0.6467182636260986
d2p1-train-md3038-B-00133,train,md3038,B,509,510,-0.5901352167129517,-196.99153518676758,0.5484245419502258,0.3471755912592571,88.87695136236982,0.44855673503546745,0.9520587921142578,0.5728038549423218,0.5791581869125366,0.5759810209274292,0.4661586880683899,0.6704376935958862
d2p1-train-md3038-B-00134,train,md3038,B,510,511,-0.5776475667953491,-200.30928421020508,0.5812282562255859,0.34467644579580825,88.23717012372691,0.5851271935498018,0.9506964087486267,0.5629006028175354,0.6060993075370789,0.5844999551773071,0.4875767230987549,0.7202064990997314
d2p1-train-md3038-B-00135,train,md3038,B,511,512,-0.651757001876831,-198.74974822998047,0.5961299240589142,0.3386580189251896,86.69645284484854,0.836071957453154,0.9450885057449341,0.5248851776123047,0.5706332921981812,0.5477592349052429,0.46091872453689575,0.6732587814331055
d2p1-train-md3038-B-00136,train,md3038,B,512,513,-0.6841284036636353,-210.5435905456543,0.5637037456035614,0.040433239344684284,10.350909272239177,0.2736425852260691,0.967231035232544,0.5612313747406006,0.6893197894096375,0.625275582075119,0.5116559863090515,0.7107560634613037
d2p1-train-md3038-B-00137,train,md3038,B,513,514,-0.5766470432281494,-203.91486740112305,0.5594243407249451,0.3176305389186254,81.3134179631681,0.7112888663748937,0.9528182744979858,0.53551185131073,0.6488303542137146,0.5921711027622223,0.47691234946250916,0.6751598715782166
d2p1-train-md3038-B-00138,train,md3038,B,514,515,-0.5107017457485199,-171.72926330566406,0.544119268655777,0.33719100302976335,86.32089677561942,0.7042596201556994,0.9450646638870239,0.5857402086257935,0.7233105897903442,0.6545253992080688,0.5144131183624268,0.7424255013465881
d2p1-train-md3038-B-00139,train,md3038,B,515,516,-0.5711727738380432,-196.42030715942383,0.5750756561756134,0.03532367306785595,9.042860305371123,0.2961418024657113,0.9724106788635254,0.6127260327339172,0.8493902683258057,0.7310581505298615,0.5596140623092651,0.7357593178749084
d2p1-train-md3038-B-00140,train,md3038,B,516,517,-0.6466862261295319,-211.18902587890625,0.5782953202724457,0.3324781498494815,85.11440636146726,0.4902793757041467,0.9492700099945068,0.5934940576553345,0.7075881958007812,0.6505411267280579,0.5203748345375061,0.7199561595916748
d2p1-train-md3038-B-00141,train,md3038,B,517,518,-0.5312240719795227,-170.19701385498047,0.54875847697258,0.3502661033457241,89.66812245650537,0.8859864998362549,0.9323854446411133,0.6130943298339844,0.739084005355835,0.6760891675949097,0.5044100880622864,0.7195121645927429
d2p1-train-md3038-B-00142,train,md3038,B,518,519,-0.4849780797958374,-147.8385772705078,0.5394412279129028,0.3561228096869278,91.16743927985351,0.9487271941934861,0.9547195434570312,0.6141248941421509,0.7302173376083374,0.6721711158752441,0.505161464214325,0.7269187569618225
d2p1-train-md3038-B-00143,train,md3038,B,519,520,-0.4033243656158447,-118.86473083496094,0.5249255001544952,0.3610901696266421,92.43908342442037,0.9635780285572939,0.9448308944702148,0.6142563819885254,0.6882060766220093,0.6512312293052673,0.5004823207855225,0.7414888143539429
d2p1-train-md3038-B-00144,train,md3038,B,520,521,-0.40007150173187256,-103.24308776855469,0.520827442407608,0.3901273027549452,99.87258950526598,1.1245273076646964,0.9422926306724548,0.6343040466308594,0.7099682688713074,0.6721361577510834,0.5522139072418213,0.8022978901863098
d2p1-train-md3038-B-00145,train,md3038,B,521,522,-0.5697794854640961,-159.86288452148438,0.5475358366966248,0.3490884562152977,89.36664479111622,0.7365839635993452,0.9501783847808838,0.565599799156189,0.6633660793304443,0.6144829392433167,0.4915795922279358,0.706405520439148
d2p1-train-md3038-B-00146,train,md3038,B,522,523,-0.551526814699173,-163.12200164794922,0.5272103846073151,0.35801430389899525,91.65166179814278,0.6785230933651454,0.9529663920402527,0.6084379553794861,0.7299823760986328,0.6692101657390594,0.5157502889633179,0.7601752877235413
d2p1-train-md3038-B-00147,train,md3038,B,523,524,-0.5437155663967133,-196.71068954467773,0.498428076505661,0.36183476390465286,92.62969955959113,0.7692065113947862,0.9631857872009277,0.5985432863235474,0.7184948325157166,0.658519059419632,0.5182538032531738,0.7471515536308289
d2p1-train-md3038-B-00148,train,md3038,B,524,525,-0.6883816123008728,-218.4823875427246,0.5634709298610687,0.33186927668464733,84.95853483126972,0.5714352754176598,0.9805751442909241,0.5685299634933472,0.7295887470245361,0.6490593552589417,0.522527813911438,0.7189134359359741
d2p1-train-md3038-B-00149,train,md3038,B,525,526,-0.7783569693565369,-235.4196014404297,0.5716595351696014,0.25592214811192754,65.51606991665345,0.3735576619197918,0.982995867729187,0.5415847301483154,0.6768015623092651,0.6091931462287903,0.5288983583450317,0.6802722215652466
d2p1-train-md3038-B-00150,train,md3038,B,526,527,-0.7560985833406448,-211.3465576171875,0.587809830904007,0.029140340911966753,7.459927273463489,0.17681290056034815,0.981881320476532,0.5697779059410095,0.6950932145118713,0.6324355602264404,0.5481879115104675,0.709369421005249
d2p1-train-md3038-B-00151,train,md3038,B,527,540,-0.4387725591659546,-91.94546508789062,0.4257393181324005,0.4180164908874362,107.01222166718367,1.1478435979081922,0.9365919232368469,0.594036877155304,0.6159005165100098,0.6049686968326569,0.4863089919090271,0.7333602905273438
d2p1-train-md3038-B-00152,train,md3038,B,540,541,-0.3909168839454651,-139.64474487304688,0.5153853595256805,0.3432245820800678,87.86549301249735,0.6931525210903451,0.9624205231666565,0.58147794008255,0.6553194522857666,0.6183986961841583,0.5073865056037903,0.7332699298858643
d2p1-train-md3038-B-00153,train,md3038,B,541,542,-0.6768511533737183,-212.43796157836914,0.5829870998859406,0.3246116200249081,83.10057472637648,0.4696583420674981,0.9786889553070068,0.5569840669631958,0.6288815140724182,0.592932790517807,0.5018813014030457,0.7008066773414612
d2p1-train-md3038-B-00154,train,md3038,B,542,543,-0.6692028939723969,-188.23580932617188,0.6271542608737946,0.03376867423252966,8.644780603527593,0.16582876686809633,0.9734804630279541,0.5238062143325806,0.6440523862838745,0.5839293003082275,0.5084391832351685,0.6297817826271057
d2p1-train-md3038-B-00155,train,md3038,B,543,544,-0.6627817153930664,-183.53678131103516,0.6080960333347321,0.034988564904686104,8.957072615599643,0.12508979588837257,0.9717243909835815,0.532934844493866,0.5898347496986389,0.5613847970962524,0.5025212168693542,0.6505224108695984
d2p1-train-md3038-B-00156,train,md3038,B,544,545,-0.7852503806352615,-198.1925392150879,0.6346262097358704,0.04822913472697736,12.346658490106204,0.33757448805553275,0.9800734519958496,0.5169311761856079,0.6430100798606873,0.5799706280231476,0.48715391755104065,0.6366344094276428
d2p1-train-md3038-B-00157,train,md3038,B,545,546,-0.7936164736747742,-218.07469177246094,0.636792466044426,0.041248193390765735,10.559537508036028,0.21316008093896277,0.9685623049736023,0.5540162324905396,0.5990466475486755,0.5765314400196075,0.490790456533432,0.6876024603843689
d2p1-train-md3038-B-00158,train,md3038,B,546,547,-0.7622678130865097,-209.11734008789062,0.5775166153907776,0.34513303186500455,88.35405615744116,0.3383890166328173,0.9632005095481873,0.5749268531799316,0.6617000102996826,0.6183134317398071,0.5055277347564697,0.7608106732368469
d2p1-train-md3038-B-00159,train,md3038,B,547,548,-0.6888321042060852,-190.53579711914062,0.5704367160797119,0.33906524367128194,86.80070237984818,0.4180111285234001,0.9707634449005127,0.556644856929779,0.6646769046783447,0.6106608808040619,0.4935477077960968,0.7097628712654114
d2p1-train-md3038-B-00160,train,md3038,B,548,549,-0.7765145897865295,-209.42200088500977,0.5973694324493408,0.4304112224121203,110.1852729375028,0.6772901926502224,0.9737452268600464,0.6007532477378845,0.6998381614685059,0.6502957046031952,0.5275880098342896,0.7498765587806702
d2p1-train-md3038-B-00161,train,md3038,B,549,550,-0.7952945083379745,-215.74860382080078,0.6052699387073517,0.03327216147808062,8.517673338388638,0.34471767422789457,0.9761504530906677,0.5344822406768799,0.7638054490089417,0.6491438448429108,0.5129754543304443,0.6438648700714111
